id,Timestamp,Category,Money,Description,Details
434461527,2021-09-21T12:54:19.806028+00:00,sales,-31442,Looking for aerospace contracts,{}
434461524,2021-09-21T12:54:19.429280+00:00,sales,-31442,Looking for aerospace contracts,{}
434461511,2021-09-21T12:54:18.835266+00:00,sales,-31442,Looking for aerospace contracts,{}
434461509,2021-09-21T12:54:18.420432+00:00,sales,-31442,Looking for aerospace contracts,{}
434461503,2021-09-21T12:54:17.942914+00:00,sales,-31442,Looking for aerospace contracts,{}
434461492,2021-09-21T12:54:15.886169+00:00,sales,305859,Sales order fulfilled,"{""COGS"": ""$251,536"", ""items"": ""$285,724"", ""quality bonus"": ""$20,135"", ""search cost"": ""$31,442"", ""profit"": ""$22,880""}"
434461467,2021-09-21T12:54:12.038479+00:00,sales,307486,Sales order fulfilled,"{""COGS"": ""$251,470"", ""items"": ""$280,145"", ""quality bonus"": ""$27,341"", ""search cost"": ""$31,442"", ""profit"": ""$24,573""}"
434461444,2021-09-21T12:54:08.306379+00:00,sales,218067,Sales order fulfilled,"{""COGS"": ""$173,186"", ""items"": ""$200,430"", ""quality bonus"": ""$17,637"", ""search cost"": ""$31,442"", ""profit"": ""$13,438""}"
434461430,2021-09-21T12:54:05.573560+00:00,sales,450183,Sales order fulfilled,"{""COGS"": ""$364,523"", ""items"": ""$404,660"", ""quality bonus"": ""$45,523"", ""search cost"": ""$31,442"", ""profit"": ""$54,217""}"
434461400,2021-09-21T12:54:02.944030+00:00,sales,209698,Sales order fulfilled,"{""COGS"": ""$160,405"", ""items"": ""$186,069"", ""quality bonus"": ""$23,629"", ""search cost"": ""$31,442"", ""profit"": ""$17,850""}"
434202742,2021-09-21T04:01:48.775059+00:00,executive salaries,-10454,Executive salaries,{}
434174662,2021-09-21T03:01:48.626585+00:00,contract,-151840,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""52"", ""quality"": 3, ""price"": ""$2920.000""}"
434169996,2021-09-21T02:59:42.674645+00:00,production,-51681,Production of Cockpit,"{""amount"": 140, ""price"": ""$5132.40"", ""quality"": 3}"
434081329,2021-09-21T00:06:16.439632+00:00,interest,-2411,Bond interest payment,"{""bond value"": ""$455,000"", ""interest"": ""0.5%"", ""owner"": ""Stones and Stuff""}"
434081322,2021-09-21T00:06:16.420711+00:00,interest,-159,Bond interest payment,"{""bond value"": ""$30,000"", ""interest"": ""0.5%"", ""owner"": ""Trojan Horse Holdings""}"
434081310,2021-09-21T00:06:16.392974+00:00,interest,-821,Bond interest payment,"{""bond value"": ""$155,000"", ""interest"": ""0.5%"", ""owner"": ""SUVASIYA CORPORATION""}"
434081299,2021-09-21T00:06:16.374365+00:00,interest,-2650,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""Skintoy""}"
434081284,2021-09-21T00:06:16.342180+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""Rolling SLT""}"
434081270,2021-09-21T00:06:16.312750+00:00,interest,-26,Bond interest payment,"{""bond value"": ""$5,000"", ""interest"": ""0.5%"", ""owner"": ""SmartSolution""}"
434081230,2021-09-21T00:06:16.235426+00:00,interest,-132,Bond interest payment,"{""bond value"": ""$25,000"", ""interest"": ""0.5%"", ""owner"": ""MALTESE Srl""}"
434081170,2021-09-21T00:06:16.128788+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""LB Corp Limited""}"
434081132,2021-09-21T00:06:16.064519+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Dana Ltd.""}"
434081122,2021-09-21T00:06:16.050464+00:00,interest,-5300,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""BlueFire Corp""}"
434081114,2021-09-21T00:06:16.033409+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""Rapture Power Co.""}"
434081097,2021-09-21T00:06:16.000554+00:00,interest,-1590,Bond interest payment,"{""bond value"": ""$300,000"", ""interest"": ""0.5%"", ""owner"": ""AlPhoration""}"
434081044,2021-09-21T00:06:15.905188+00:00,interest,-662,Bond interest payment,"{""bond value"": ""$125,000"", ""interest"": ""0.5%"", ""owner"": ""Trucked up business""}"
434081000,2021-09-21T00:06:15.804465+00:00,interest,-106,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""Hemstead""}"
434080973,2021-09-21T00:06:15.760100+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Fortuna Trading""}"
434080922,2021-09-21T00:06:15.671503+00:00,interest,-53,Bond interest payment,"{""bond value"": ""$10,000"", ""interest"": ""0.5%"", ""owner"": ""Morisotte Corp""}"
434080834,2021-09-21T00:06:15.513715+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""BDub Industries""}"
434080773,2021-09-21T00:06:15.369891+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""Bulakan Builders Corp.""}"
434080764,2021-09-21T00:06:15.352415+00:00,interest,-106,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""Dee ventures""}"
434080736,2021-09-21T00:06:15.298398+00:00,interest,-132,Bond interest payment,"{""bond value"": ""$25,000"", ""interest"": ""0.5%"", ""owner"": ""Seattle Genetics""}"
434080716,2021-09-21T00:06:15.259239+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""North Side 94 Spa""}"
434080705,2021-09-21T00:06:15.235700+00:00,interest,-424,Bond interest payment,"{""bond value"": ""$80,000"", ""interest"": ""0.5%"", ""owner"": ""Chilzone93""}"
434080680,2021-09-21T00:06:15.174227+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Scavenger Guild""}"
434080651,2021-09-21T00:06:15.108597+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""MelCo Industrial""}"
434080637,2021-09-21T00:06:15.078264+00:00,interest,-2650,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""WEYLAND YUTANI CCU""}"
434080615,2021-09-21T00:06:15.031579+00:00,interest,-1060,Bond interest payment,"{""bond value"": ""$200,000"", ""interest"": ""0.5%"", ""owner"": ""Hive Industrial Technologies""}"
434080604,2021-09-21T00:06:15.011113+00:00,interest,-2040,Bond interest payment,"{""bond value"": ""$385,000"", ""interest"": ""0.5%"", ""owner"": ""KYT PHYSICAL LABS""}"
434080567,2021-09-21T00:06:14.939273+00:00,interest,-2650,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""Vendor Bender""}"
434076978,2021-09-21T00:06:07.954262+00:00,interest,-3000,Bond interest payment,"{""bond value"": ""$600,000"", ""interest"": ""0.5%"", ""owner"": ""Nenenona Enterprise""}"
434020931,2021-09-21T00:04:16.919864+00:00,interest,-5000,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""L4Gamer AG""}"
433921394,2021-09-20T23:48:37.174145+00:00,production,-83074,Production of Single engine plane,"{""amount"": 140, ""price"": ""$34874.21"", ""quality"": 4}"
433921359,2021-09-20T23:48:30.810329+00:00,market,-654720,Bought Wing on market,"{""amount"": 280, ""price"": ""$2338.29"", ""seller(s)"": ""FIBER TECH., MAQUIAVEL HOLDING""}"
433921306,2021-09-20T23:48:21.072640+00:00,market,-911750,Bought Fuselage on market,"{""amount"": 299, ""price"": ""$3049.33"", ""seller(s)"": ""BVB Corp 09, The Navidson Record, LEGASI.MY""}"
433920987,2021-09-20T23:47:25.104611+00:00,contract,-348000,Displays contract from Beatriz Group,"{""quantity"": ""3,000"", ""quality"": 3, ""price"": ""$116.000""}"
433914533,2021-09-20T23:29:10.375506+00:00,executive training,-10000,Executive training: Management training,"{""executive name"": ""Doina Thorpe""}"
433911218,2021-09-20T23:20:10.774280+00:00,production,-73830,Production of Cockpit,"{""amount"": 200, ""price"": ""$5132.40"", ""quality"": 3}"
433906375,2021-09-20T23:07:34.823848+00:00,contract,-96360,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""33"", ""quality"": 3, ""price"": ""$2920.000""}"
433893863,2021-09-20T22:35:31.812273+00:00,market,-16600,Bought Attitude control on market,"{""amount"": 10, ""price"": ""$1660.00"", ""seller(s)"": ""CHILD SPY IN THE SKY""}"
433893792,2021-09-20T22:35:21.568891+00:00,market,-59000,Bought Ion drive on market,"{""amount"": 5, ""price"": ""$11800.00"", ""seller(s)"": ""Sunny Power""}"
433893658,2021-09-20T22:35:04.867319+00:00,market,-103000,Bought Flight computer on market,"{""amount"": 20, ""price"": ""$5150.00"", ""seller(s)"": ""ZanaCorporation""}"
433871259,2021-09-20T21:44:55.008219+00:00,contract,-113880,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""39"", ""quality"": 3, ""price"": ""$2920.000""}"
433839138,2021-09-20T20:44:38.286693+00:00,sales,-31442,Looking for aerospace contracts,{}
433839122,2021-09-20T20:44:37.240744+00:00,sales,137555,Sales order fulfilled,"{""COGS"": ""$112,987"", ""items"": ""$123,924"", ""quality bonus"": ""$13,631"", ""search cost"": ""$31,442"", ""profit"": ""$-6,874""}"
433839096,2021-09-20T20:44:33.273231+00:00,sales,-31442,Looking for aerospace contracts,{}
433839087,2021-09-20T20:44:31.889171+00:00,sales,176541,Sales order fulfilled,"{""COGS"": ""$138,043"", ""items"": ""$164,684"", ""quality bonus"": ""$11,857"", ""search cost"": ""$31,442"", ""profit"": ""$7,055""}"
433839063,2021-09-20T20:44:28.265157+00:00,sales,-31442,Looking for aerospace contracts,{}
433839052,2021-09-20T20:44:26.794478+00:00,sales,1124177,Sales order fulfilled,"{""COGS"": ""$1,083,532"", ""items"": ""$997,725"", ""quality bonus"": ""$126,452"", ""search cost"": ""$31,442"", ""profit"": ""$9,202""}"
433838985,2021-09-20T20:44:18.784480+00:00,contract,-794138,High grade e-comps contract from Mugagabe,"{""quantity"": ""900"", ""quality"": 3, ""price"": ""$882.375""}"
433838968,2021-09-20T20:44:16.363589+00:00,contract,-35100,Reinforced concrete contract from Boklevski Constructions Inc.,"{""quantity"": ""216"", ""quality"": 1, ""price"": ""$162.500""}"
433838965,2021-09-20T20:44:16.208054+00:00,contract,-47000,Aluminium contract from ArtursCompany,"{""quantity"": ""2,500"", ""quality"": 3, ""price"": ""$18.800""}"
433838963,2021-09-20T20:44:16.049527+00:00,contract,-794138,High grade e-comps contract from Mugagabe,"{""quantity"": ""900"", ""quality"": 3, ""price"": ""$882.375""}"
433838945,2021-09-20T20:44:12.703197+00:00,contract,-6237,Bricks contract from Boklevski Constructions Inc.,"{""quantity"": ""2,970"", ""quality"": 1, ""price"": ""$2.100""}"
433838943,2021-09-20T20:44:12.499382+00:00,contract,-6826,Planks contract from Boklevski Constructions Inc.,"{""quantity"": ""864"", ""quality"": 1, ""price"": ""$7.900""}"
433838940,2021-09-20T20:44:12.442159+00:00,contract,-160600,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""55"", ""quality"": 3, ""price"": ""$2920.000""}"
433838937,2021-09-20T20:44:12.392671+00:00,contract,-124200,Construction units contract from Boklevski Constructions Inc.,"{""quantity"": ""54"", ""quality"": 0, ""price"": ""$2300.000""}"
433838278,2021-09-20T20:42:47.318827+00:00,production,-114227,Production of Luxury jet,"{""amount"": 22, ""price"": ""$77965.58"", ""quality"": 4}"
433838227,2021-09-20T20:42:41.496118+00:00,market,-91130,Bought Wing on market,"{""amount"": 39, ""price"": ""$2336.67"", ""seller(s)"": ""Holziholz, FredMC""}"
433633379,2021-09-20T14:55:11.228481+00:00,contract,-283240,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""97"", ""quality"": 3, ""price"": ""$2920.000""}"
433609663,2021-09-20T14:14:13.291354+00:00,contract,-282500,Satellite contract from 6666X,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$56500.000""}"
433609651,2021-09-20T14:14:11.803263+00:00,contract,-282500,Satellite contract from 6666X,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$56500.000""}"
433609645,2021-09-20T14:14:10.033749+00:00,contract,-282500,Satellite contract from 6666X,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$56500.000""}"
433608000,2021-09-20T14:11:32.467939+00:00,contract,-2376000,Fuselage contract from Romanz Empire,"{""quantity"": ""800"", ""quality"": 3, ""price"": ""$2970.000""}"
433607948,2021-09-20T14:11:29.864573+00:00,contract,-295000,Fuselage contract from Naddan company,"{""quantity"": ""100"", ""quality"": 3, ""price"": ""$2950.000""}"
433607732,2021-09-20T14:11:11.496377+00:00,sales,-31336,Looking for aerospace contracts,{}
433607725,2021-09-20T14:11:10.991098+00:00,sales,-31336,Looking for aerospace contracts,{}
433607713,2021-09-20T14:11:10.436904+00:00,sales,-31336,Looking for aerospace contracts,{}
433607710,2021-09-20T14:11:10.002898+00:00,sales,-31336,Looking for aerospace contracts,{}
433607687,2021-09-20T14:11:07.553387+00:00,sales,522036,Sales order fulfilled,"{""COGS"": ""$457,411"", ""items"": ""$487,157"", ""quality bonus"": ""$34,879"", ""search cost"": ""$31,442"", ""profit"": ""$33,182""}"
433607673,2021-09-20T14:11:05.034914+00:00,sales,351581,Sales order fulfilled,"{""COGS"": ""$313,215"", ""items"": ""$333,316"", ""quality bonus"": ""$18,265"", ""search cost"": ""$31,442"", ""profit"": ""$6,923""}"
433607658,2021-09-20T14:11:02.584865+00:00,sales,791129,Sales order fulfilled,"{""COGS"": ""$654,527"", ""items"": ""$703,730"", ""quality bonus"": ""$87,399"", ""search cost"": ""$31,442"", ""profit"": ""$105,159""}"
433607125,2021-09-20T14:10:01.046940+00:00,sales,-31336,Looking for aerospace contracts,{}
433607119,2021-09-20T14:10:00.503050+00:00,sales,-31336,Looking for aerospace contracts,{}
433607111,2021-09-20T14:09:59.936372+00:00,sales,-31336,Looking for aerospace contracts,{}
433607106,2021-09-20T14:09:59.419254+00:00,sales,-31336,Looking for aerospace contracts,{}
433607097,2021-09-20T14:09:58.683375+00:00,sales,-31336,Looking for aerospace contracts,{}
433607092,2021-09-20T14:09:57.999800+00:00,sales,-31336,Looking for aerospace contracts,{}
433607072,2021-09-20T14:09:56.559111+00:00,sales,181838,Sales order fulfilled,"{""COGS"": ""$138,043"", ""items"": ""$167,996"", ""quality bonus"": ""$13,842"", ""search cost"": ""$31,442"", ""profit"": ""$12,352""}"
433607064,2021-09-20T14:09:54.778259+00:00,sales,226585,Sales order fulfilled,"{""COGS"": ""$181,836"", ""items"": ""$206,362"", ""quality bonus"": ""$20,223"", ""search cost"": ""$31,442"", ""profit"": ""$13,306""}"
433607037,2021-09-20T14:09:52.159648+00:00,sales,219412,Sales order fulfilled,"{""COGS"": ""$181,836"", ""items"": ""$206,681"", ""quality bonus"": ""$12,731"", ""search cost"": ""$31,442"", ""profit"": ""$6,133""}"
433607016,2021-09-20T14:09:50.199392+00:00,sales,290099,Sales order fulfilled,"{""COGS"": ""$229,034"", ""items"": ""$261,830"", ""quality bonus"": ""$28,269"", ""search cost"": ""$31,442"", ""profit"": ""$29,622""}"
433606997,2021-09-20T14:09:48.286355+00:00,sales,399455,Sales order fulfilled,"{""COGS"": ""$347,872"", ""items"": ""$376,924"", ""quality bonus"": ""$22,531"", ""search cost"": ""$31,442"", ""profit"": ""$20,140""}"
433606981,2021-09-20T14:09:46.109884+00:00,sales,1062665,Sales order fulfilled,"{""COGS"": ""$1,036,480"", ""items"": ""$975,818"", ""quality bonus"": ""$86,847"", ""search cost"": ""$31,442"", ""profit"": ""$-5,257""}"
433606930,2021-09-20T14:09:40.319756+00:00,sales,-31336,Looking for aerospace contracts,{}
433606909,2021-09-20T14:09:38.258241+00:00,sales,184306,Sales order fulfilled,"{""COGS"": ""$147,325"", ""items"": ""$165,922"", ""quality bonus"": ""$18,384"", ""search cost"": ""$31,442"", ""profit"": ""$5,538""}"
433590086,2021-09-20T13:39:36.834214+00:00,contract,2100000,Luxury jet contract signed by Grand Nagus Chaos,"{""quantity"": ""25"", ""quality"": 4, ""price"": ""$84000.000"", ""profit"": ""141,531.41""}"
433588729,2021-09-20T13:37:01.311808+00:00,contract,-238000,Jumbo jet contract from Z7 Group,"{""quantity"": ""1"", ""quality"": 4, ""price"": ""$238000.000""}"
433588701,2021-09-20T13:37:00.243438+00:00,contract,-238000,Jumbo jet contract from Z7 Group,"{""quantity"": ""1"", ""quality"": 4, ""price"": ""$238000.000""}"
433478769,2021-09-20T10:04:28.891445+00:00,contract,350000,Single engine plane contract signed by JustEnergy,"{""quantity"": ""10"", ""quality"": 4, ""price"": ""$35000.000"", ""profit"": ""4,890.92""}"
433478759,2021-09-20T10:04:27.520515+00:00,contract,350000,Single engine plane contract signed by JustEnergy,"{""quantity"": ""10"", ""quality"": 4, ""price"": ""$35000.000"", ""profit"": ""4,890.92""}"
433478754,2021-09-20T10:04:26.963244+00:00,contract,350000,Single engine plane contract signed by JustEnergy,"{""quantity"": ""10"", ""quality"": 4, ""price"": ""$35000.000"", ""profit"": ""4,890.92""}"
433463777,2021-09-20T09:31:01.296133+00:00,contract,-238000,Jumbo jet contract from Z7 Group,"{""quantity"": ""1"", ""quality"": 4, ""price"": ""$238000.000""}"
433463689,2021-09-20T09:30:50.231663+00:00,contract,-238000,Jumbo jet contract from Z7 Group,"{""quantity"": ""1"", ""quality"": 4, ""price"": ""$238000.000""}"
433463671,2021-09-20T09:30:49.041806+00:00,contract,-238000,Jumbo jet contract from Z7 Group,"{""quantity"": ""1"", ""quality"": 4, ""price"": ""$238000.000""}"
433463615,2021-09-20T09:30:42.553137+00:00,contract,-348000,Displays contract from Beatriz Group,"{""quantity"": ""3,000"", ""quality"": 3, ""price"": ""$116.000""}"
433463548,2021-09-20T09:30:29.183288+00:00,contract,-603980,Aerospace research contract from Carneiro inc.,"{""quantity"": ""2,000"", ""quality"": 0, ""price"": ""$301.990""}"
433460636,2021-09-20T09:23:49.738868+00:00,production,-51747,Production of Luxury jet,"{""amount"": 10, ""price"": ""$77226.44"", ""quality"": 4}"
433460591,2021-09-20T09:23:42.691913+00:00,market,-56750,Bought Wing on market,"{""amount"": 25, ""price"": ""$2270.00"", ""seller(s)"": ""PadTrading""}"
433460246,2021-09-20T09:22:45.560501+00:00,contract,-172280,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""59"", ""quality"": 3, ""price"": ""$2920.000""}"
433458726,2021-09-20T09:19:03.028902+00:00,production,-117796,Production of Jet engine,"{""amount"": 138, ""price"": ""$4470.00"", ""quality"": 4}"
